county_name,age_group,sex,migration_rate
Barnes,65-69,male,-0.028539788120436515
Benson,65-69,male,-0.06705430681164996
Billings,65-69,male,-0.027231321145089724
Bottineau,65-69,male,-0.010342085931785379
Bowman,65-69,male,-0.04586731581528419
Burke,65-69,male,-0.023375232115968602
Burleigh,65-69,male,-0.009806039212275628
Cass,65-69,male,-0.023566400298397527
Cavalier,65-69,male,-0.054402037435548896
Dickey,65-69,male,-0.030836623637848677
Divide,65-69,male,0.023882435872435312
Dunn,65-69,male,-0.01443660933260049
Eddy,65-69,male,0.020365939159305662
Emmons,65-69,male,-0.011097799206021292
Foster,65-69,male,-0.003835308374173747
Golden Valley,65-69,male,-0.04434537717755127
Grand Forks,65-69,male,-0.06419754273301492
Grant,65-69,male,-0.005072707358432636
Griggs,65-69,male,0.045433838771291674
Hettinger,65-69,male,-0.02327051819765698
Kidder,65-69,male,-0.03216975022141246
LaMoure,65-69,male,-0.02869112645313445
Logan,65-69,male,-0.0009486322021911102
McHenry,65-69,male,-0.032744145583564206
McIntosh,65-69,male,-0.04826882529352767
McKenzie,65-69,male,-0.012062247342844227
McLean,65-69,male,0.027928672154214743
Mercer,65-69,male,-0.021435050526350433
Morton,65-69,male,-0.017271613826157096
Mountrail,65-69,male,-0.06893223838129604
Nelson,65-69,male,0.00039130996738739193
Oliver,65-69,male,0.02439406696617779
Pembina,65-69,male,-0.029665014439675206
Pierce,65-69,male,-0.028882034863247905
Ramsey,65-69,male,-0.011198323377621375
Ransom,65-69,male,-0.032397321455284775
Renville,65-69,male,-0.03683052721293649
Richland,65-69,male,-0.06019060885473545
Rolette,65-69,male,-0.07846309739204009
Sargent,65-69,male,0.015679323236560537
Sheridan,65-69,male,0.024405187584366828
Sioux,65-69,male,-0.12015667061522681
Slope,65-69,male,0.0035968654051004327
Stark,65-69,male,-0.059894340231969795
Steele,65-69,male,-0.04954620297568191
Stutsman,65-69,male,-0.046127153605955366
Towner,65-69,male,-0.06053056533850898
Traill,65-69,male,-0.022797315183104683
Walsh,65-69,male,-0.058935810984923793
Ward,65-69,male,-0.0399058069272067
Wells,65-69,male,0.011792322184631268
Williams,65-69,male,-0.07329491269721393
Adams,70-74,male,-0.05045855494183993
Barnes,70-74,male,-0.030529114340573992
Benson,70-74,male,-0.07158242482416731
Billings,70-74,male,0.0730174772567818
Bottineau,70-74,male,-0.045813140224857454
Bowman,70-74,male,-0.06493731791442243
Burke,70-74,male,-0.11458312966780648
Burleigh,70-74,male,-0.03974142177753144
Cass,70-74,male,-0.05101594552038484
Cavalier,70-74,male,-0.01967167648515894
Dickey,70-74,male,-0.08486251125720214
Divide,70-74,male,-0.0716265632242625
Dunn,70-74,male,-0.07212124284847045
Eddy,70-74,male,-0.11517739065003106
Emmons,70-74,male,-0.06544588499793819
Foster,70-74,male,-0.04842093855728346
Golden Valley,70-74,male,0.012119661499365672
Grand Forks,70-74,male,-0.059006941042686854
Grant,70-74,male,0.030639902796355926
Griggs,70-74,male,-0.05129204590464811
Hettinger,70-74,male,-0.03756741980646071
Kidder,70-74,male,-0.018845805881999213
LaMoure,70-74,male,-0.0725889886048706
Logan,70-74,male,-0.10720689111661204
McHenry,70-74,male,-0.07134464414248236
McIntosh,70-74,male,0.004011312072997953
McKenzie,70-74,male,-0.050854835177012
McLean,70-74,male,-0.046438140998734265
Mercer,70-74,male,-0.03152051816920699
Morton,70-74,male,-0.044801342241951196
Mountrail,70-74,male,-0.048933244699360126
Nelson,70-74,male,-0.005101801080829855
Oliver,70-74,male,-0.01055730690696138
Pembina,70-74,male,-0.07902652891893167
Pierce,70-74,male,-0.070192157316969
Ramsey,70-74,male,-0.05686059429053255
Ransom,70-74,male,-0.046787529748826516
Renville,70-74,male,-0.0504301435843234
Richland,70-74,male,-0.05019349351732375
Rolette,70-74,male,-0.10053214295440703
Sargent,70-74,male,-0.05499205586113824
Sheridan,70-74,male,-0.058037874641550476
Sioux,70-74,male,-0.17097112788450997
Slope,70-74,male,-0.06654285453848856
Stark,70-74,male,-0.06313458326919331
Steele,70-74,male,-0.050237870509681405
Stutsman,70-74,male,-0.0934761332197984
Towner,70-74,male,-0.06381594543287744
Traill,70-74,male,-0.07770712202839015
Walsh,70-74,male,-0.05816777220619751
Ward,70-74,male,-0.07196563741188937
Wells,70-74,male,-0.031209144706507548
Williams,70-74,male,-0.08614364146133237
Adams,75-79,male,-0.09331709177784168
Barnes,75-79,male,-0.076754703231902
Benson,75-79,male,-0.11228228573497538
Billings,75-79,male,0.059571293184957436
Bottineau,75-79,male,-0.07571485494584203
Bowman,75-79,male,-0.025817022061612654
Burke,75-79,male,-0.08067838880323518
Burleigh,75-79,male,-0.02283587532429924
Cass,75-79,male,-0.03759681208962462
Cavalier,75-79,male,-0.09605861324066851
Dickey,75-79,male,-0.10250107904997906
Divide,75-79,male,-0.10554966253409215
Dunn,75-79,male,-0.15569688590096267
Eddy,75-79,male,-0.14628888804368556
Emmons,75-79,male,-0.020730251996954087
Foster,75-79,male,-0.025871815205682436
Golden Valley,75-79,male,-0.13793511167147737
Grand Forks,75-79,male,-0.07863216908903302
Grant,75-79,male,-0.0515906075286027
Griggs,75-79,male,-0.03130087176965451
Hettinger,75-79,male,-0.08680599544821078
Kidder,75-79,male,-0.005131808350180083
LaMoure,75-79,male,-0.025872074914359222
Logan,75-79,male,-0.05090086122633013
McHenry,75-79,male,-0.07330958286445685
McIntosh,75-79,male,-0.07287677414821532
McKenzie,75-79,male,-0.08016770485830076
McLean,75-79,male,-0.08725678351482512
Mercer,75-79,male,-0.08239648778900123
Morton,75-79,male,-0.05011025209156878
Mountrail,75-79,male,-0.15877550585378988
Nelson,75-79,male,-0.10452741454979364
Oliver,75-79,male,-0.08143118986465915
Pembina,75-79,male,-0.04740277314758245
Pierce,75-79,male,-0.014309408978931197
Ramsey,75-79,male,-0.05985425731490805
Ransom,75-79,male,-0.10443625210245958
Renville,75-79,male,-0.07076338000918563
Richland,75-79,male,-0.037781188802992166
Rolette,75-79,male,-0.10667498834891839
Sargent,75-79,male,-0.10577934517410072
Sheridan,75-79,male,-0.09264274995164869
Sioux,75-79,male,-0.05235029658828632
Slope,75-79,male,0.03847052861855354
Stark,75-79,male,-0.048026260754826584
Steele,75-79,male,-0.04113497819734843
Stutsman,75-79,male,-0.08714960736106869
Towner,75-79,male,-0.09996462306933107
Traill,75-79,male,-0.07960423401031005
Walsh,75-79,male,-0.08731294766591191
Ward,75-79,male,-0.07188557484079963
Wells,75-79,male,-0.059303897786118755
Williams,75-79,male,-0.12618868414303977
Adams,80-84,male,-0.046567294181208745
Barnes,80-84,male,-0.14728382361087172
Benson,80-84,male,-0.18287649702467657
Billings,80-84,male,-0.0481887014254446
Bottineau,80-84,male,-0.14785607963302874
Bowman,80-84,male,-0.1447493063839805
Burke,80-84,male,-0.18633772846412935
Burleigh,80-84,male,-0.08352972517965544
Cass,80-84,male,-0.07309406369022306
Cavalier,80-84,male,-0.06256308677823735
Dickey,80-84,male,-0.13645368957327925
Divide,80-84,male,-0.05816100756092371
Dunn,80-84,male,-0.04173647168773212
Eddy,80-84,male,-0.05001502496943204
Emmons,80-84,male,-0.10620785087648768
Foster,80-84,male,-0.13406609620532636
Golden Valley,80-84,male,-0.1343241378396437
Grand Forks,80-84,male,-0.08149646122082706
Grant,80-84,male,-0.11980242697663461
Griggs,80-84,male,-0.08834185965006468
Hettinger,80-84,male,-0.1706489206437971
Kidder,80-84,male,-0.14052640720382725
LaMoure,80-84,male,-0.13097978905228916
Logan,80-84,male,-0.015299360637439122
McHenry,80-84,male,-0.16496525512393478
McIntosh,80-84,male,-0.07528097118866266
McKenzie,80-84,male,-0.11611534136928994
McLean,80-84,male,-0.08728825187862302
Mercer,80-84,male,-0.14850090785805814
Morton,80-84,male,-0.08763720005937545
Mountrail,80-84,male,-0.1355801565538153
Nelson,80-84,male,-0.1678104063975399
Oliver,80-84,male,-0.17370107526301354
Pembina,80-84,male,-0.12955298462035617
Pierce,80-84,male,-0.13551354631790943
Ramsey,80-84,male,-0.11794850234814297
Ransom,80-84,male,-0.021216502086572584
Renville,80-84,male,-0.182431081795949
Richland,80-84,male,-0.105529970607471
Rolette,80-84,male,-0.22044782716493588
Sargent,80-84,male,-0.017728518593468558
Sheridan,80-84,male,-0.10764998329767138
Sioux,80-84,male,-0.1302429402014899
Slope,80-84,male,-0.19224173848264575
Stark,80-84,male,-0.10669548240803055
Steele,80-84,male,-0.1340543175052286
Stutsman,80-84,male,-0.10208521451865939
Towner,80-84,male,-0.07682158184231266
Traill,80-84,male,-0.06308555820658192
Walsh,80-84,male,-0.15624374773020788
Ward,80-84,male,-0.09266437137272113
Wells,80-84,male,-0.13370418872136713
Williams,80-84,male,-0.13386713255164798
Adams,85+,male,-0.15860526285829502
Barnes,85+,male,-0.1289278042959318
Benson,85+,male,-0.19715078258929705
Billings,85+,male,0.09941786905451154
Bottineau,85+,male,-0.12188798118574429
Bowman,85+,male,-0.07266617049228895
Burke,85+,male,-0.23016005620388355
Burleigh,85+,male,-0.023721795399686805
Cass,85+,male,-0.03909660236625524
Cavalier,85+,male,-0.17183021119689923
Dickey,85+,male,-0.0881815458724785
Divide,85+,male,-0.11657432355394601
Dunn,85+,male,-0.14442821887480584
Eddy,85+,male,-0.2577979481241145
Emmons,85+,male,-0.11315211883527937
Foster,85+,male,-0.11467742558046042
Golden Valley,85+,male,0.05051997448402857
Grand Forks,85+,male,-0.11413116408374373
Grant,85+,male,-0.14270377424432593
Griggs,85+,male,-0.15928262673609436
Hettinger,85+,male,-0.048613851158170324
Kidder,85+,male,-0.20528190106738511
LaMoure,85+,male,-0.06802486658408632
Logan,85+,male,-0.11325030591893442
McHenry,85+,male,-0.21643756540448778
McIntosh,85+,male,-0.15612393116357526
McKenzie,85+,male,-0.07982388929617151
McLean,85+,male,-0.15668691618755792
Mercer,85+,male,-0.06193348823641064
Morton,85+,male,-0.13305635214848435
Mountrail,85+,male,-0.1555067082885118
Nelson,85+,male,-0.1629877423122018
Oliver,85+,male,-0.027426451428779964
Pembina,85+,male,-0.10272730879411052
Pierce,85+,male,-0.18981800125298745
Ramsey,85+,male,-0.10919768445258016
Ransom,85+,male,-0.0020226070094103814
Renville,85+,male,-0.1543298230589261
Richland,85+,male,-0.08459266037689009
Rolette,85+,male,-0.22082526235644917
Sargent,85+,male,-0.19808461840776026
Sheridan,85+,male,-0.05718896297817521
Sioux,85+,male,-0.13051944251532968
Slope,85+,male,0.04345880197215229
Stark,85+,male,-0.03533292334085026
Steele,85+,male,-0.15161307895582998
Stutsman,85+,male,-0.09046020839935806
Towner,85+,male,-0.205365406768906
Traill,85+,male,-0.10123739186165708
Walsh,85+,male,-0.12860567597613745
Ward,85+,male,-0.10355733796234641
Wells,85+,male,-0.10979175577732933
Williams,85+,male,-0.1125735249827785
Adams,0-4,female,0.04921626510685873
Barnes,0-4,female,0.10471087739717848
Benson,0-4,female,0.09898082441538918
Billings,0-4,female,0.06195213465331784
Bottineau,0-4,female,0.10145445278708057
Bowman,0-4,female,0.13887022907364893
Burke,0-4,female,0.20697757400283529
Burleigh,0-4,female,0.07511131308337139
Cass,0-4,female,0.04501412976870297
Cavalier,0-4,female,0.1925311693667501
Dickey,0-4,female,0.09729466371846368
Divide,0-4,female,0.23466005034022602
Dunn,0-4,female,0.10239892162903662
Eddy,0-4,female,0.06216646828650262
Emmons,0-4,female,0.27924691343256725
Foster,0-4,female,0.10582817104246617
Golden Valley,0-4,female,0.062301226507206
Grand Forks,0-4,female,-0.03601695241826579
Grant,0-4,female,0.21177344729313793
Griggs,0-4,female,0.20182267066260434
Hettinger,0-4,female,0.1457488735134473
Kidder,0-4,female,0.1419988007386961
LaMoure,0-4,female,0.07789474073886367
Logan,0-4,female,0.10914402187599918
McHenry,0-4,female,0.036074531906258325
McIntosh,0-4,female,0.09629529176184387
McKenzie,0-4,female,0.45949501768012324
McLean,0-4,female,0.1184758747535903
Mercer,0-4,female,0.145862741100485
Morton,0-4,female,0.09907795558441483
Mountrail,0-4,female,0.16642799356008636
Nelson,0-4,female,0.1363623761352737
Oliver,0-4,female,0.15527792995532833
Pembina,0-4,female,0.03756447052306901
Pierce,0-4,female,0.26775999696361574
Ramsey,0-4,female,0.10702029065599608
Ransom,0-4,female,0.10380679430512794
Renville,0-4,female,0.12127333058018996
Richland,0-4,female,0.12467564070346046
Rolette,0-4,female,0.12326527077216834
Sargent,0-4,female,0.11798815628288027
Sheridan,0-4,female,0.014808839811375917
Sioux,0-4,female,0.1645602072306846
Slope,0-4,female,0.18351173937691942
Stark,0-4,female,0.06310936231377941
Steele,0-4,female,0.12713824429255702
Stutsman,0-4,female,0.07494143426855805
Towner,0-4,female,0.09395585084166133
Traill,0-4,female,0.09159681554494638
Walsh,0-4,female,0.061953734398201586
Ward,0-4,female,0.029946532461203518
Wells,0-4,female,0.13831490192914406
Williams,0-4,female,0.17207408496911883
Adams,5-9,female,0.06256338422736969
Barnes,5-9,female,0.034146027360271176
Benson,5-9,female,-0.043591353793054594
Billings,5-9,female,0.19071561391252606
Bottineau,5-9,female,0.08885655032486879
Bowman,5-9,female,0.06428381732746351
Burke,5-9,female,0.08209425684958085
Burleigh,5-9,female,0.051124317432437144
Cass,5-9,female,0.006146439128569886
Cavalier,5-9,female,0.043272476060150465
Dickey,5-9,female,0.05596685295785505
Divide,5-9,female,0.06685031099670491
Dunn,5-9,female,0.11322913134684222
Eddy,5-9,female,0.1028565238244484
Emmons,5-9,female,0.07712871838215782
Foster,5-9,female,0.10181470519342058
Golden Valley,5-9,female,0.039934370349549594
Grand Forks,5-9,female,-0.043836146083943886
Grant,5-9,female,0.06867476533252277
Griggs,5-9,female,0.017030979200192958
Hettinger,5-9,female,0.15392753872975096
Kidder,5-9,female,-0.017829487436585335
LaMoure,5-9,female,0.026889230874840613
Logan,5-9,female,0.16450221624945774
McHenry,5-9,female,0.13118245871484338
McIntosh,5-9,female,-0.034034907933169066
McKenzie,5-9,female,0.27385529150297355
McLean,5-9,female,0.1019266682109871
Mercer,5-9,female,0.09112690169464659
Morton,5-9,female,0.04315476386553081
Mountrail,5-9,female,0.02865516274321625
Nelson,5-9,female,0.09201335261852622
Oliver,5-9,female,0.13990850054666093
Pembina,5-9,female,0.018520969700685317
Pierce,5-9,female,0.027151824570080564
Ramsey,5-9,female,-0.007967808583840153
Ransom,5-9,female,0.04182296654856649
Renville,5-9,female,0.022626940507771188
Richland,5-9,female,-0.0056307651900399545
Rolette,5-9,female,-0.03550512020641758
Sargent,5-9,female,0.07593564496100341
Sheridan,5-9,female,0.09904794958527714
Sioux,5-9,female,0.016652731464046687
Slope,5-9,female,0.08549268661428121
Stark,5-9,female,0.08877876075303441
Steele,5-9,female,0.05592963122249709
Stutsman,5-9,female,0.011658361310647755
Towner,5-9,female,0.09280697602363662
Traill,5-9,female,0.027458979361693427
Walsh,5-9,female,-0.01237614224153575
Ward,5-9,female,-0.06377739420773879
Wells,5-9,female,0.06697603178823237
Williams,5-9,female,0.17365689715902513
Adams,10-14,female,-0.0013964083022528885
Barnes,10-14,female,0.02457606260527888
Benson,10-14,female,-0.03390410274344503
Billings,10-14,female,0.014237881459309924
Bottineau,10-14,female,0.0298212523628868
Bowman,10-14,female,0.07108480805133274
Burke,10-14,female,0.09292357815819738
Burleigh,10-14,female,0.062474921000421485
Cass,10-14,female,0.017543195618489493
Cavalier,10-14,female,0.0036238392291818703
Dickey,10-14,female,0.019154767958059073
Divide,10-14,female,0.0768530121045489
Dunn,10-14,female,0.11453382174896493
Eddy,10-14,female,0.04969956270009193
Emmons,10-14,female,0.009152182699834975
Foster,10-14,female,0.054203245626869984
Golden Valley,10-14,female,0.03948829765003243
Grand Forks,10-14,female,-0.040668115374716214
Grant,10-14,female,0.0272300700727393
Griggs,10-14,female,0.060594497519773693
Hettinger,10-14,female,0.062262834452574224
Kidder,10-14,female,0.11231656236628815
LaMoure,10-14,female,0.017103353129225604
Logan,10-14,female,0.04323483670593874
McHenry,10-14,female,0.044601137682197776
McIntosh,10-14,female,-0.04250606328725016
McKenzie,10-14,female,0.21924599555103727
McLean,10-14,female,0.07157926885599546
Mercer,10-14,female,0.03383839100432607
Morton,10-14,female,0.03192936854676214
Mountrail,10-14,female,0.13853976684057714
Nelson,10-14,female,0.047363927281681324
Oliver,10-14,female,0.0075472012536364624
Pembina,10-14,female,0.011067102664495235
Pierce,10-14,female,0.028497016398091404
Ramsey,10-14,female,0.026343933363719194
Ransom,10-14,female,0.06250591095202576
Renville,10-14,female,0.11698946987890001
Richland,10-14,female,0.021960672295721524
Rolette,10-14,female,-0.02929070877300295
Sargent,10-14,female,-0.024315397889297215
Sheridan,10-14,female,0.03863198075785654
Sioux,10-14,female,-0.023130408886158006
Slope,10-14,female,0.04948801473455001
Stark,10-14,female,0.09284183306501903
Steele,10-14,female,0.03160200220841227
Stutsman,10-14,female,0.03138676001921195
Towner,10-14,female,0.005101187742258582
Traill,10-14,female,-0.003319888304988323
Walsh,10-14,female,0.029286343736785386
Ward,10-14,female,-0.016380319607061593
Wells,10-14,female,0.013714645569121933
Williams,10-14,female,0.18412247548783603
Adams,15-19,female,-0.08307199081331035
Barnes,15-19,female,0.06824285142036182
Benson,15-19,female,-0.09646280612641017
Billings,15-19,female,0.05371229043027777
Bottineau,15-19,female,0.05476281780545207
Bowman,15-19,female,-0.07146644581580444
Burke,15-19,female,-0.11306404144758077
Burleigh,15-19,female,0.08463749044358182
Cass,15-19,female,0.2132206630685642
Cavalier,15-19,female,-0.12903604488067683
Dickey,15-19,female,0.011000747088783337
Divide,15-19,female,0.04493839494893918
Dunn,15-19,female,-0.07571083767926019
Eddy,15-19,female,-0.12739362411337182
Emmons,15-19,female,-0.11738295491868507
Foster,15-19,female,-0.08666817303556541
Golden Valley,15-19,female,-0.03567256267497729
Grand Forks,15-19,female,0.3857377413789065
Grant,15-19,female,-0.116896863957384
Griggs,15-19,female,-0.06396228159107646
Hettinger,15-19,female,-0.0750157183943358
Kidder,15-19,female,-0.09978901779126645
LaMoure,15-19,female,-0.11074110846377859
Logan,15-19,female,-0.0893345715771999
McHenry,15-19,female,-0.08358198752421565
McIntosh,15-19,female,-0.05951185953447389
McKenzie,15-19,female,0.13069678196198095
McLean,15-19,female,-0.04124749510808276
Mercer,15-19,female,-0.11645017624231566
Morton,15-19,female,-0.027636271386365194
Mountrail,15-19,female,0.003721119688687985
Nelson,15-19,female,-0.07911193158819568
Oliver,15-19,female,-0.1041177841596334
Pembina,15-19,female,-0.08822511202002135
Pierce,15-19,female,-0.11141420372819934
Ramsey,15-19,female,0.0033990247546481153
Ransom,15-19,female,-0.06827350842530959
Renville,15-19,female,-0.09561209909549409
Richland,15-19,female,0.14288879250781408
Rolette,15-19,female,-0.08260081055851816
Sargent,15-19,female,-0.07406131290270802
Sheridan,15-19,female,-0.12181933744837661
Sioux,15-19,female,-0.07880087363305369
Slope,15-19,female,-0.12310604740152031
Stark,15-19,female,0.07726866113878694
Steele,15-19,female,-0.12461035535948574
Stutsman,15-19,female,0.07327893728079157
Towner,15-19,female,-0.13132833870124502
Traill,15-19,female,0.06662857319850891
Walsh,15-19,female,-0.0879619446385195
Ward,15-19,female,0.05051847175516687
Wells,15-19,female,-0.11185363333633935
Williams,15-19,female,0.07296371579029658
Adams,20-24,female,-0.20784060998901813
Barnes,20-24,female,-0.09354523414191539
Benson,20-24,female,-0.22356448176137167
Billings,20-24,female,-0.12590751089531285
Bottineau,20-24,female,-0.23724351374601724
Bowman,20-24,female,-0.25091289560554475
Burke,20-24,female,-0.19644982448817203
Burleigh,20-24,female,0.05807033145736613
Cass,20-24,female,0.5461712747727406
Cavalier,20-24,female,-0.2597771029047622
Dickey,20-24,female,-0.07660735810276452
Divide,20-24,female,-0.18978833411282103
Dunn,20-24,female,-0.1820742987625965
Eddy,20-24,female,-0.23306010668762603
Emmons,20-24,female,-0.33490937366917184
Foster,20-24,female,-0.23051023150007854
Golden Valley,20-24,female,-0.37289150271550847
Grand Forks,20-24,female,0.49110324881693945
Grant,20-24,female,-0.3162251937491437
Griggs,20-24,female,-0.24767965596143068
Hettinger,20-24,female,-0.1072787631668872
Kidder,20-24,female,-0.1898038872756805
LaMoure,20-24,female,-0.243832295482216
Logan,20-24,female,-0.2927678683073904
McHenry,20-24,female,-0.26083922306235713
McIntosh,20-24,female,-0.3071791229645183
McKenzie,20-24,female,0.031248971291968606
McLean,20-24,female,-0.23101569403381353
Mercer,20-24,female,-0.2375116445701057
Morton,20-24,female,-0.046876595493997586
Mountrail,20-24,female,-0.016643912714142277
Nelson,20-24,female,-0.25831722214489466
Oliver,20-24,female,-0.2838911072138174
Pembina,20-24,female,-0.2740660760586226
Pierce,20-24,female,-0.24746278417358264
Ramsey,20-24,female,-0.10938614899494915
Ransom,20-24,female,-0.21653088725472872
Renville,20-24,female,-0.1989216867153439
Richland,20-24,female,-0.05933185727072124
Rolette,20-24,female,-0.16743281218659342
Sargent,20-24,female,-0.24257259048339166
Sheridan,20-24,female,-0.2694638392455902
Sioux,20-24,female,-0.1267949822106549
Slope,20-24,female,-0.24733811880288806
Stark,20-24,female,0.13078663536131338
Steele,20-24,female,-0.2695778936951733
Stutsman,20-24,female,-0.005678565070183249
Towner,20-24,female,-0.34302896045267695
Traill,20-24,female,-0.13423458892284737
Walsh,20-24,female,-0.17052076820831977
Ward,20-24,female,0.257687588994711
Wells,20-24,female,-0.2194394710573629
Williams,20-24,female,0.10485216507960245
Adams,25-29,female,0.08548859768547507
Barnes,25-29,female,-0.18708643033827704
Benson,25-29,female,-0.05496088805055036
Billings,25-29,female,0.04479856434952573
Bottineau,25-29,female,-0.05594363726153768
Bowman,25-29,female,0.11358951030542695
Burke,25-29,female,0.45240862198777376
Burleigh,25-29,female,-0.009127019315997343
Cass,25-29,female,-0.1595173371676982
Cavalier,25-29,female,0.06056905609704975
Dickey,25-29,female,-0.1893890974926754
Divide,25-29,female,0.1932089641145757
Dunn,25-29,female,0.23488328669103337
Eddy,25-29,female,0.0638349585671939
Emmons,25-29,female,0.15849011619173548
Foster,25-29,female,0.12072809798789563
Golden Valley,25-29,female,0.1361477676449097
Grand Forks,25-29,female,-0.3244174865454811
Grant,25-29,female,0.17021972114004186
Griggs,25-29,female,0.11790011672884078
Hettinger,25-29,female,0.4038828873656296
Kidder,25-29,female,-0.043743141803389556
LaMoure,25-29,female,0.09421233955936238
Logan,25-29,female,0.2545581807790293
McHenry,25-29,female,0.10951957719234315
McIntosh,25-29,female,0.3991548504947142
McKenzie,25-29,female,0.5136946152377397
McLean,25-29,female,0.1259029514314664
Mercer,25-29,female,0.11169244387124032
Morton,25-29,female,0.21100975208512787
Mountrail,25-29,female,0.10179004427031191
Nelson,25-29,female,0.019258860849649062
Oliver,25-29,female,0.02005026472574031
Pembina,25-29,female,-0.02593238514479191
Pierce,25-29,female,0.03336695576172007
Ramsey,25-29,female,-0.08257537846458406
Ransom,25-29,female,0.14900582178241
Renville,25-29,female,0.04410021531574206
Richland,25-29,female,-0.22198563718729794
Rolette,25-29,female,-0.08478004017282434
Sargent,25-29,female,0.17676531566780862
Sheridan,25-29,female,0.08340033359040211
Sioux,25-29,female,-0.09565095764019972
Slope,25-29,female,0.3425303975309295
Stark,25-29,female,-0.001700310487315464
Steele,25-29,female,0.006006464680044234
Stutsman,25-29,female,-0.1623335476980516
Towner,25-29,female,0.19695940104978793
Traill,25-29,female,-0.13777839927778987
Walsh,25-29,female,-0.0018454063951290711
Ward,25-29,female,-0.062245516242162194
Wells,25-29,female,0.027618142611139467
Williams,25-29,female,0.3019808352942818
Adams,30-34,female,0.17872180652599665
Barnes,30-34,female,0.02562590059093377
Benson,30-34,female,0.004970793448783964
Billings,30-34,female,0.5329777580363658
Bottineau,30-34,female,0.19229252475444236
Bowman,30-34,female,0.14594195372185081
Burke,30-34,female,0.18819691993119986
Burleigh,30-34,female,0.05400189371512514
Cass,30-34,female,0.0027261834478934325
Cavalier,30-34,female,0.23227941826626664
Dickey,30-34,female,0.01947312394345102
Divide,30-34,female,0.2551033406371658
Dunn,30-34,female,0.21267455872799226
Eddy,30-34,female,0.21198145701903012
Emmons,30-34,female,0.12388208498428
Foster,30-34,female,0.03565639873103076
Golden Valley,30-34,female,0.204560350262379
Grand Forks,30-34,female,-0.06918914382225015
Grant,30-34,female,0.12922664531234102
Griggs,30-34,female,0.12194212896273186
Hettinger,30-34,female,0.18846990423918558
Kidder,30-34,female,0.222971902131949
LaMoure,30-34,female,0.3579848411269049
Logan,30-34,female,0.1742275106215175
McHenry,30-34,female,0.17563916480716027
McIntosh,30-34,female,0.11682900976159646
McKenzie,30-34,female,0.440430107389646
McLean,30-34,female,0.20100037001074544
Mercer,30-34,female,0.17338557108052333
Morton,30-34,female,0.10654278054286495
Mountrail,30-34,female,0.1765807138261482
Nelson,30-34,female,0.1060699714242073
Oliver,30-34,female,0.24858990433555508
Pembina,30-34,female,0.08340532647661496
Pierce,30-34,female,0.16820871837639412
Ramsey,30-34,female,0.06005220461444366
Ransom,30-34,female,0.03319698699766639
Renville,30-34,female,0.13500655056628816
Richland,30-34,female,0.023821556541646777
Rolette,30-34,female,-0.019725497075889522
Sargent,30-34,female,0.11114365596481626
Sheridan,30-34,female,0.015597558461053186
Sioux,30-34,female,-0.03266794370854057
Slope,30-34,female,0.04852295166339921
Stark,30-34,female,0.05258245581442837
Steele,30-34,female,0.1918724469013015
Stutsman,30-34,female,0.02437897772598617
Towner,30-34,female,0.12271696827897058
Traill,30-34,female,0.11057216230835547
Walsh,30-34,female,0.05151876213952292
Ward,30-34,female,-0.04521570696123667
Wells,30-34,female,0.12597159787664527
Williams,30-34,female,0.24237693394651347
Adams,35-39,female,-0.033905527004086444
Barnes,35-39,female,0.034858674727525456
Benson,35-39,female,-0.04849904046884855
Billings,35-39,female,-0.04333880347498539
Bottineau,35-39,female,0.050700557955279654
Bowman,35-39,female,0.05127976392636346
Burke,35-39,female,0.10570838872788593
Burleigh,35-39,female,0.035053298943511536
Cass,35-39,female,-0.008179577117219786
Cavalier,35-39,female,0.05467547747285648
Dickey,35-39,female,0.0048917484181117315
Divide,35-39,female,0.07976356816743939
Dunn,35-39,female,0.08707307121386508
Eddy,35-39,female,0.054697991562157475
Emmons,35-39,female,0.10519743789376118
Foster,35-39,female,0.044440989908144664
Golden Valley,35-39,female,0.05365504073812728
Grand Forks,35-39,female,-0.07425240422662989
Grant,35-39,female,0.014725541492088606
Griggs,35-39,female,0.07065019572947745
Hettinger,35-39,female,0.00858865167740952
Kidder,35-39,female,0.024401273638369494
LaMoure,35-39,female,-0.022700579225580348
Logan,35-39,female,0.09203723708468343
McHenry,35-39,female,0.0700119825540292
McIntosh,35-39,female,-0.08340712789056277
McKenzie,35-39,female,0.21412329929788176
McLean,35-39,female,0.07583754491749427
Mercer,35-39,female,0.07368175419291112
Morton,35-39,female,0.01653837316858576
Mountrail,35-39,female,0.06119099415295723
Nelson,35-39,female,0.058326135572084055
Oliver,35-39,female,0.02426099608739173
Pembina,35-39,female,0.028644084897473433
Pierce,35-39,female,0.08062643404468926
Ramsey,35-39,female,-0.016976630434321422
Ransom,35-39,female,0.023954207580960788
Renville,35-39,female,0.052344594660720806
Richland,35-39,female,0.009339100759962624
Rolette,35-39,female,-0.012238650347284103
Sargent,35-39,female,-0.05033124724405369
Sheridan,35-39,female,0.14436871498754714
Sioux,35-39,female,-0.0589368989285141
Slope,35-39,female,0.05030891689953387
Stark,35-39,female,0.0838604716599665
Steele,35-39,female,-0.004241826027410707
Stutsman,35-39,female,0.019882277266916683
Towner,35-39,female,0.11729016686692044
Traill,35-39,female,0.03860177247392938
Walsh,35-39,female,0.017284483207872646
Ward,35-39,female,-0.03575381855607005
